Booking_Key,FK_Customer_Key,FK_Date_Key,FK_Movies_Key,FK_Theater_Key,FK_PromoCode_Key,Sales,TicketsSold,CancelledAmount,CancelledQuantity,PromoCodeValue,Customer_Key,Name,Address,City,Zip,State,Country,date_key,date,year,month,day,week,quarter,day_in_week,month_name,day_name,Movie_Key,Title,Rating,Genre,PromoCode_Key,PromoCode,Theater_Key,Theater_Name,Theater_ParentGroup,Country,State,City,ZipCode
334,334,240,3,1,,30,3,,3,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,240,2019-08-28,2019,8,28,35,3,4,August,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
335,335,293,3,3,,30,3,,3,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,293,2019-10-20,2019,10,20,43,4,1,October,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
336,336,107,3,1,,30,3,,3,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,107,2019-04-17,2019,4,17,16,2,4,April,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
337,337,293,3,3,,30,3,,3,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,293,2019-10-20,2019,10,20,43,4,1,October,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
338,338,186,3,2,,30,3,,3,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,186,2019-07-05,2019,7,5,27,3,6,July,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
339,339,48,3,1,,30,3,,3,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48,2019-02-17,2019,2,17,8,1,1,February,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
340,340,320,3,3,,30,3,,3,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,320,2019-11-16,2019,11,16,46,4,7,November,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
341,341,179,3,1,,30,3,,3,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,179,2019-06-28,2019,6,28,26,2,6,June,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
342,342,252,3,2,,30,3,,3,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,252,2019-09-09,2019,9,9,37,3,2,September,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
343,343,81,3,3,,30,3,,3,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,81,2019-03-22,2019,3,22,12,1,6,March,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
344,344,289,3,3,,30,3,,3,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,289,2019-10-16,2019,10,16,42,4,4,October,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
345,345,242,3,1,,30,3,,3,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,242,2019-08-30,2019,8,30,35,3,6,August,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
346,346,20,3,3,,30,3,,3,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20,2019-01-20,2019,1,20,4,1,1,January,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
347,347,14,3,3,,30,3,,3,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,2019-01-14,2019,1,14,3,1,2,January,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
348,348,9,3,3,,30,3,,3,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,2019-01-09,2019,1,9,2,1,4,January,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
349,349,318,3,3,,30,3,,3,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,318,2019-11-14,2019,11,14,46,4,5,November,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
350,350,285,3,1,,30,3,,3,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,285,2019-10-12,2019,10,12,41,4,7,October,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
351,351,152,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,152,2019-06-01,2019,6,1,22,2,7,June,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
352,352,222,3,2,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,222,2019-08-10,2019,8,10,32,3,7,August,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
353,353,16,3,3,,40,4,35.0,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,2019-01-16,2019,1,16,3,1,4,January,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
354,354,49,3,2,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49,2019-02-18,2019,2,18,8,1,2,February,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
355,355,197,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,197,2019-07-16,2019,7,16,29,3,3,July,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
356,356,198,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,198,2019-07-17,2019,7,17,29,3,4,July,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
357,357,77,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,77,2019-03-18,2019,3,18,12,1,2,March,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
358,358,108,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,108,2019-04-18,2019,4,18,16,2,5,April,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
359,359,307,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,307,2019-11-03,2019,11,3,45,4,1,November,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
360,360,253,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,253,2019-09-10,2019,9,10,37,3,3,September,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
361,361,22,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22,2019-01-22,2019,1,22,4,1,3,January,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
362,362,309,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,309,2019-11-05,2019,11,5,45,4,3,November,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
363,363,200,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,200,2019-07-19,2019,7,19,29,3,6,July,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
364,364,70,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70,2019-03-11,2019,3,11,11,1,2,March,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
365,365,69,3,2,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,69,2019-03-10,2019,3,10,11,1,1,March,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
366,366,134,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,134,2019-05-14,2019,5,14,20,2,3,May,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
367,367,141,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,141,2019-05-21,2019,5,21,21,2,3,May,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
368,368,302,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,302,2019-10-29,2019,10,29,44,4,3,October,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
369,369,129,3,2,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,129,2019-05-09,2019,5,9,19,2,5,May,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
370,370,58,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58,2019-02-27,2019,2,27,9,1,4,February,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
371,371,219,3,2,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,219,2019-08-07,2019,8,7,32,3,4,August,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
372,372,283,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,283,2019-10-10,2019,10,10,41,4,5,October,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
373,373,120,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,120,2019-04-30,2019,4,30,18,2,3,April,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
374,374,65,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65,2019-03-06,2019,3,6,10,1,4,March,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
375,375,286,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,286,2019-10-13,2019,10,13,42,4,1,October,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
376,376,274,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,274,2019-10-01,2019,10,1,40,4,3,October,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
377,377,191,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,191,2019-07-10,2019,7,10,28,3,4,July,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
378,378,132,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,132,2019-05-12,2019,5,12,20,2,1,May,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
379,379,84,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,84,2019-03-25,2019,3,25,13,1,2,March,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
380,380,25,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25,2019-01-25,2019,1,25,4,1,6,January,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
381,381,188,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,188,2019-07-07,2019,7,7,28,3,1,July,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
382,382,228,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,228,2019-08-16,2019,8,16,33,3,6,August,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
383,383,253,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,253,2019-09-10,2019,9,10,37,3,3,September,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
384,384,260,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,260,2019-09-17,2019,9,17,38,3,3,September,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
385,385,221,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,221,2019-08-09,2019,8,9,32,3,6,August,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
386,386,5,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,2019-01-05,2019,1,5,1,1,7,January,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
387,387,319,3,2,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,319,2019-11-15,2019,11,15,46,4,6,November,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
388,388,301,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,301,2019-10-28,2019,10,28,44,4,2,October,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
389,389,228,3,2,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,228,2019-08-16,2019,8,16,33,3,6,August,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
390,390,236,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,236,2019-08-24,2019,8,24,34,3,7,August,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
391,391,175,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,175,2019-06-24,2019,6,24,26,2,2,June,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
392,392,165,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,165,2019-06-14,2019,6,14,24,2,6,June,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
393,393,300,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,300,2019-10-27,2019,10,27,44,4,1,October,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
394,394,46,3,2,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46,2019-02-15,2019,2,15,7,1,6,February,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
395,395,284,3,2,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,284,2019-10-11,2019,10,11,41,4,6,October,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
396,396,7,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,2019-01-07,2019,1,7,2,1,2,January,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
397,397,138,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,138,2019-05-18,2019,5,18,20,2,7,May,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
398,398,29,3,2,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29,2019-01-29,2019,1,29,5,1,3,January,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
399,399,50,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50,2019-02-19,2019,2,19,8,1,3,February,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
400,400,160,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,160,2019-06-09,2019,6,9,24,2,1,June,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
401,401,11,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,2019-01-11,2019,1,11,2,1,6,January,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
402,402,212,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,212,2019-07-31,2019,7,31,31,3,4,July,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
403,403,70,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70,2019-03-11,2019,3,11,11,1,2,March,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
404,404,28,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28,2019-01-28,2019,1,28,5,1,2,January,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
405,405,251,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,251,2019-09-08,2019,9,8,37,3,1,September,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
406,406,211,3,2,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,211,2019-07-30,2019,7,30,31,3,3,July,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
407,407,302,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,302,2019-10-29,2019,10,29,44,4,3,October,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
408,408,238,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,238,2019-08-26,2019,8,26,35,3,2,August,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
409,409,280,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,280,2019-10-07,2019,10,7,41,4,2,October,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
410,410,47,3,2,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47,2019-02-16,2019,2,16,7,1,7,February,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
411,411,30,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,2019-01-30,2019,1,30,5,1,4,January,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
412,412,9,3,2,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,2019-01-09,2019,1,9,2,1,4,January,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
413,413,274,3,2,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,274,2019-10-01,2019,10,1,40,4,3,October,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
414,414,66,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66,2019-03-07,2019,3,7,10,1,5,March,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
415,415,141,3,2,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,141,2019-05-21,2019,5,21,21,2,3,May,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
416,416,190,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,190,2019-07-09,2019,7,9,28,3,3,July,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
417,417,205,3,2,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,205,2019-07-24,2019,7,24,30,3,4,July,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
418,418,133,3,2,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,133,2019-05-13,2019,5,13,20,2,2,May,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
419,419,48,3,2,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48,2019-02-17,2019,2,17,8,1,1,February,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
420,420,159,3,2,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,159,2019-06-08,2019,6,8,23,2,7,June,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
421,421,12,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,2019-01-12,2019,1,12,2,1,7,January,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
422,422,219,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,219,2019-08-07,2019,8,7,32,3,4,August,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
423,423,103,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,103,2019-04-13,2019,4,13,15,2,7,April,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
424,424,173,3,2,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,173,2019-06-22,2019,6,22,25,2,7,June,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
425,425,234,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,234,2019-08-22,2019,8,22,34,3,5,August,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
426,426,14,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14,2019-01-14,2019,1,14,3,1,2,January,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
427,427,2,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2019-01-02,2019,1,2,1,1,4,January,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
428,428,287,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,287,2019-10-14,2019,10,14,42,4,2,October,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
429,429,152,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,152,2019-06-01,2019,6,1,22,2,7,June,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
430,430,217,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,217,2019-08-05,2019,8,5,32,3,2,August,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
431,431,307,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,307,2019-11-03,2019,11,3,45,4,1,November,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
432,432,245,3,2,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,245,2019-09-02,2019,9,2,36,3,2,September,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
433,433,302,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,302,2019-10-29,2019,10,29,44,4,3,October,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
434,434,137,3,1,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,137,2019-05-17,2019,5,17,20,2,6,May,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,1,"Curabitur Ltd",Century,US,ON,Whitby,81324
435,435,98,3,3,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,98,2019-04-08,2019,4,8,15,2,2,April,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,3,"Ullamcorper Magna Incorporated",Century,US,LX,Bastogne,25959
436,436,75,3,2,,40,4,,4,,NULL,NULL,NULL,NULL,NULL,NULL,NULL,75,2019-03-16,2019,3,16,11,1,7,March,Tuesday,3,"Morbi neque",1,Action,NULL,NULL,2,"Velit Pellentesque Ultricies LLP",Century,US,MI,Flint,40101
